Freq	Word	Lemma
1	осмотрился	осмотрѣтися
1	осмотрись	осмотрѣтися
1	осмотряс	осмотрѣтися
2	осмотряся	осмотрѣтися
1	осмутришися	осмотрѣтися
1	оснастя	оснастити
4	основа	основати
1	основавъ	основати
1	основавыи	основати
4	основал	основати
7	основалъ	основати
1	основан	основати
1	Основана	основати
5	основана	основати
2	основанѣ	основати
2	основанъ	основати
9	основати	основати
1	основать	основати
5	основаша	основати
1	основалася	основатися
1	основася	основатися
1	основатися	основатися
1	основающюся	основатися
1	особящему	особити
1	особяшияся	особитися
1	особящагося	особитися
1	особящаяся	особитися
1	особящиася	особитися
1	осодомили	осодомити
1	осодомиша	осодомити
1	осолено	осолити
1	осолилъ	осолити
1	осолити	осолити
2	осолить	осолити
1	осолятъ	осолити
1	осолится	осолитися
1	осоромять	осоромити
1	осохли	осохнути
1	осоцивше	осочити
1	осподствующему	осподствовати
1	осподьствующаго	осподствовати
3	оспорена	оспорити
1	оспорены	оспорити
2	оспорили	оспорити
2	оспорит	оспорити
1	оспорят	оспорити
1	осрамиша	осрамити
2	осрамлена	осрамити
1	осрамят	осрамити
1	осрамившуся	осрамитися
2	осрамляху	осрамляти
2	осрамоти	осрамотити
1	осрамотилъ	осрамотити
1	осрамотѣхомъ	осрамотѣти
2	оставает	оставати
1	оставай	оставати
1	оставал	оставати
1	оставали	оставати
3	оставати	оставати
1	оставаше	оставати
1	оставаю	оставати
1	оставаюче	оставати
1	остаемѣ	оставати
2	остает	оставати
2	остаетъ	оставати
2	оставается	оставатися
7	оставаетца	оставатися
1	оставайтеся	оставатися
2	оставалися	оставатися
2	оставался	оставатися
3	оставатися	оставатися
1	оставатца	оставатися
2	оставахуся	оставатися
1	оставашеся	оставатися
1	оставаюся	оставатися
1	оставаются	оставатися
5	оставаютца	оставатися
1	оставаяся	оставатися
1	остаемся	оставатися
3	остается	оставатися
2	остаетца	оставатися
1	асътавилъ	оставити
8	Остави	оставити
522	остави	оставити
1	оставн	оставити
2	Оставив	оставити
53	оставив	оставити
2	оставивша	оставити
1	Оставившая	оставити
19	оставивше	оставити
1	Оставивши	оставити
6	оставивши	оставити
1	оставившии	оставити
1	оставившими	оставити
1	оставившимъ	оставити
2	оставившу	оставити
54	оставивъ	оставити
2	оставивь	оставити
3	Оставил	оставити
179	оставил	оставити
3	ѡставил	оставити
13	оставила	оставити
88	оставили	оставити
2	оставило	оставити
1	Оставилъ	оставити
104	оставилъ	оставити
18	оставим	оставити
7	оставимъ	оставити
1	Оставимы	оставити
1	оставимь	оставити
3	остависта	оставити
13	остависте	оставити
48	оставит	оставити
1	ѡставит	оставити
1	оставита	оставити
3	Оставите	оставити
22	оставите	оставити
155	оставити	оставити
8	ѡставити	оставити
2	ѡставіти	оставити
11	оставитъ	оставити
70	оставить	оставити
1	Оставих	оставити
17	оставих	оставити
3	оставихом	оставити
1	оставихомъ	оставити
1	Оставихъ	оставити
11	оставихъ	оставити
1	Оставиша	оставити
133	оставиша	оставити
1	оставише	оставити
12	оставиши	оставити
1	оставишь	оставити
2	оставишя	оставити
13	оставлен	оставити
1	Оставлена	оставити
15	оставлена	оставити
1	оставленаго	оставити
1	оставленая	оставити
3	оставлени	оставити
3	оставленна	оставити
4	оставленный	оставити
1	оставленнымъ	оставити
1	оставленных	оставити
1	оставленныхъ	оставити
19	оставлено	оставити
1	ѡставлено	оставити
4	оставлену	оставити
1	Оставленъ	оставити
23	оставленъ	оставити
1	Оставлены	оставити
50	оставлены	оставити
6	оставлеше	оставити
2	оставлеши	оставити
1	оставлешим	оставити
2	оставлешу	оставити
3	оставлше	оставити
1	оставлши	оставити
1	оставлшими	оставити
3	Оставль	оставити
61	оставль	оставити
4	оставльша	оставити
2	оставльшая	оставити
1	Оставльше	оставити
43	оставльше	оставити
1	оставльшеи	оставити
18	оставльши	оставити
2	Оставльшии	оставити
3	оставльшии	оставити
1	оставльшими	оставити
2	оставльших	оставити
5	оставльшу	оставити
1	Оставльшую	оставити
19	оставлю	оставити
1	оставля	оставити
16	оставляше	оставити
7	оставъ	оставити
1	оставълю	оставити
1	ѡставълю	оставити
1	оставъшему	оставити
1	Оставъшии	оставити
1	оставъших	оставити
9	оставь	оставити
1	ѡставьте	оставити
116	оставя	оставити
5	оставят	оставити
8	оставятъ	оставити
1	оставять	оставити
1	ѡстанешъ	оставити
3	оставившеся	оставитися
1	оставися	оставитися
3	оставится	оставитися
1	оставитца	оставитися
1	оставлься	оставитися
1	оставльшаяся	оставитися
1	оставльшеися	оставитися
1	оставльшемуся	оставитися
1	оставльшеся	оставитися
2	оставльшимися	оставитися
1	оставльшимся	оставитися
5	оставльшихся	оставитися
6	оставльшияся	оставитися
1	оставльшуся	оставитися
1	оставятся	оставитися
1	оставливаемъ	оставливати
2	оставливает	оставливати
1	оставливаетъ	оставливати
2	оставливайте	оставливати
3	оставливал	оставливати
5	оставливали	оставливати
2	оставливалъ	оставливати
1	оставливати	оставливати
8	оставливать	оставливати
4	оставливают	оставливати
1	оставливаютъ	оставливати
1	оставливая	оставливати
2	оставляа	оставляти
1	оставляаху	оставляти
2	оставлявши	оставляти
1	оставляевѣ	оставляти
1	Оставляем	оставляти
7	оставляем	оставляти
2	оставляеми	оставляти
2	оставляемъ	оставляти
1	оставляемыхъ	оставляти
37	оставляет	оставляти
5	оставляете	оставляти
24	оставляетъ	оставляти
7	оставляеть	оставляти
18	оставляеши	оставляти
2	оставляешь	оставляти
5	оставляй	оставляти
2	оставляйте	оставляти
3	оставляли	оставляти
4	оставлялъ	оставляти
19	оставляти	оставляти
5	оставлять	оставляти
5	оставляху	оставляти
1	оставляще	оставляти
69	оставляю	оставляти
14	оставляют	оставляти
1	Оставляютъ	оставляти
11	оставляютъ	оставляти
3	оставляють	оставляти
1	оставляючи	оставляти
1	Оставляюще	оставляти
13	оставляюще	оставляти
2	оставляющему	оставляти
7	оставляющи	оставляти
2	оставляющим	оставляти
1	оставляющих	оставляти
1	оставляющихъ	оставляти
1	оставляющу	оставляти
7	оставляя	оставляти
1	азставлаетца	оставлятися
1	оставляемся	оставлятися
1	Оставляется	оставлятися
4	оставляется	оставлятися
3	оставляются	оставлятися
1	оставляющеся	оставлятися
2	оставялъ	оставяти
1	осталили	осталити
1	останавливали	останавливати
1	останавливать	останавливати
2	остановили	остановити
5	остановилъ	остановити
1	остановитъ	остановити
2	остановить	остановити
1	остановлен	остановити
1	остановя	остановити
1	остановилися	остановитися
1	остановился	остановитися
1	остановимся	остановитися
1	остановишася	остановитися
2	ѡстоновился	остановитися
1	останяшеся	останутися
1	Остари	остарити
1	астанет	остати
4	Оста	остати
110	оста	остати
1	остав	остати
2	оставша	остати
3	оставшаа	остати
1	оставшаго	остати
1	Оставшая	остати
19	оставшая	остати
11	оставше	остати
2	Оставшее	остати
6	оставшее	остати
2	Оставшеи	остати
9	оставшеи	остати
2	оставшей	остати
2	Оставшей	остати
1	оставшемъ	остати
1	оставшею	остати
1	Оставши	остати
4	оставши	остати
2	оставшіа	остати
9	оставшие	остати
6	Оставшии	остати
14	оставшии	остати
6	Оставшіи	остати
10	оставшіи	остати
3	оставшим	остати
21	оставшими	остати
5	оставшимъ	остати
12	оставших	остати
2	ОСТАВШИХЪ	остати
8	оставшихъ	остати
8	оставшия	остати
2	оставшія	остати
10	оставшу	остати
1	Оставшую	остати
3	оставшую	остати
1	оставшыя	остати
3	оставшю	остати
1	Остал	остати
14	остал	остати
4	Остала	остати
9	остала	остати
9	остали	остати
1	ѡстали	остати
3	Остало	остати
24	остало	остати
5	ѡстало	остати
1	Осталъ	остати
10	осталъ	остати
1	осталь	остати
3	останем	остати
1	останемъ	остати
22	останет	остати
3	ѡстанет	остати
4	останете	остати
7	останетъ	остати
3	останеть	остати
1	ѡстанеть	остати
1	останеши	остати
2	Остани	остати
3	остани	остати
1	останите	остати
7	остану	остати
1	ѡстанꙋ	остати
1	останут	остати
1	останутъ	остати
1	остануть	остати
1	останя	остати
1	остаста	остати
14	остати	остати
1	остать	остати
7	остах	остати
7	остахом	остати
1	остахомъ	остати
5	остахъ	остати
25	осташа	остати
1	осташе	остати
1	остают	остати
1	остающии	остати
1	асталося	остатися
1	остався	остатися
1	оставшагося	остатися
2	оставшаяся	остатися
4	оставшейся	остатися
1	оставшемся	остатися
2	оставшеся	остатися
1	оставшиися	остатися
1	ОСТАВШИМИСЯ	остатися
6	оставшимися	остатися
9	оставшимся	остатися
17	оставшихся	остатися
1	оставшияся	остатися
8	оставшуся	остатися
1	оставшюся	остатися
3	осталас	остатися
58	осталась	остатися
7	осталася	остатися
1	ѡсталася	остатися
101	остались	остатися
1	Осталися	остатися
62	осталися	остатися
6	осталос	остатися
1	ѡсталос	остатися
258	осталось	остатися
124	осталося	остатися
1	ѡсталосѧ	остатися
121	остался	остатися
4	осталъся	остатися
4	останемся	остатися
1	останемъся	остатися
4	останетеся	остатися
53	останется	остатися
1	ѡстанетсѧ	остатися
118	останетца	остатися
1	останѣться	остатися
5	останешися	остатися
8	останися	остатися
1	останитеся	остатися
1	Останитеся	остатися
1	останся	остатися
1	Останся	остатися
2	остануся	остатися
28	останутся	остатися
1	ѡстанутсѧ	остатися
22	останутца	остатися
2	останься	остатися
1	остась	остатися
167	остася	остатися
1	остатись	остатися
27	остатися	остатися
9	остатца	остатися
1	остаться	остатися
4	осташась	остатися
57	осташася	остатися
1	осташеся	остатися
2	осташяся	остатися
1	остаюс	остатися
1	Остаюсь	остатися
3	остаются	остатися
2	остаютца	остатися
1	остающася	остатися
1	остолося	остатися
1	остая	остаяти
1	остаяше	остаяти
1	остаявшися	остаятися
1	остененяетъ	остеняти
1	остерегает	остерегати
1	остерегай	остерегати
1	остерегал	остерегати
1	остерегала	остерегати
3	остерегати	остерегати
1	остерегаю	остерегати
3	остерегаючи	остерегати
1	остерегающи	остерегати
1	острегает	остерегати
1	остерегаетца	остерегатися
4	остерегайся	остерегатися
1	остерегатися	остерегатися
1	остерегло	остеречи
1	остергшеся	остеречися
1	остерегошася	остеречися
2	остережевѣся	остеречися
1	остовает	остовати
2	остоваетца	остоватися
1	остовляется	остовлятися
1	остолпи	остолпити
1	остояв	остояти
1	остояло	остояти
1	острашися	острашитися
1	остращит	остращити
2	остригаетъ	остригати
1	остризаеми	остризати
1	остризает	остризати
3	остризаетъ	остризати
1	остризается	остризатися
1	острил	острити
1	острити	острити
2	острят	острити
1	остряхуть	острити
1	остряше	острити
2	остряща	острити
2	остряще	острити
1	острящь	острити
1	острися	остритися
2	острится	остритися
1	остряся	остритися
1	острятся	остритися
1	Остриг	остричи
3	остриг	остричи
1	остриги	остричи
1	остригли	остричи
3	остригоша	остричи
1	остригу	остричи
1	Остригше	остричи
1	остригши	остричи
3	остригъ	остричи
6	остриже	остричи
1	острижена	остричи
2	острижены	остричи
1	остричь	остричи
5	острищи	остричи
2	остригошася	остричися
2	острижеся	остричися
2	острищися	остричися
1	острьвѣни	островѣнити
1	оструплен	острупити
1	Острупленну	острупити
1	острупленою	острупити
1	острупленъ	острупити
1	острупляхуся	оструплятися
1	острупѣ	острупѣти
1	острупѣвъ	острупѣти
1	остряпавши	остряпати
1	остужающихъ	остужати
1	остужался	остужатися
1	остоупивше	оступити
3	остоупиша	оступити
1	остоупльша	оступити
1	остудити	оступити
17	оступи	оступити
1	оступив	оступити
3	оступивше	оступити
2	оступивъ	оступити
1	оступил	оступити
1	оступила	оступити
7	оступили	оступити
1	оступилъ	оступити
1	оступиста	оступити
1	оступита	оступити
6	оступити	оступити
86	оступиша	оступити
5	оступишя	оступити
2	оступльше	оступити
1	оступльшим	оступити
2	оступят	оступити
1	оступять	оступити
1	Остеняетъ	остѣняти
1	остѣняетъ	остѣняти
1	остѣняеши	остѣняти
40	осуди	осудити
1	осудивше	осудити
1	осудивши	осудити
2	осудивъ	осудити
1	Осудил	осудити
11	осудил	осудити
4	осудили	осудити
4	осудилъ	осудити
2	осудим	осудити
3	осудимъ	осудити
1	осудит	осудити
2	осудите	осудити
7	осудити	осудити
2	осудитъ	осудити
3	осудить	осудити
1	осудихом	осудити
11	осудиша	осудити
1	осудиши	осудити
2	осудишя	осудити
6	осудя	осудити
2	осудят	осудити
1	осудять	осудити
15	осужден	осудити
2	осуждена	осудити
9	осуждени	осудити
1	осуждениа	осудити
1	осуждении	осудити
1	осужденіи	осудити
2	осужденна	осудити
10	осужденнаго	осудити
1	осужденни	осудити
1	осужденнии	осудити
1	осужденно	осудити
3	осужденному	осудити
1	осужденною	осудити
1	осужденны	осудити
2	осужденные	осудити
5	осужденный	осудити
3	осужденных	осудити
1	осужденое	осудити
1	осужденому	осудити
3	осуждену	осудити
6	осужденъ	осудити
4	осуждены	осудити
1	осужденых	осудити
1	Осужен	осудити
8	осужен	осудити
1	осужена	осудити
7	осужени	осудити
1	осуженныи	осудити
1	осуженный	осудити
3	осуженных	осудити
1	осуженныхъ	осудити
1	осуженое	осудити
1	осуженом	осудити
3	осужену	осудити
13	осуженъ	осудити
1	осужены	осудити
1	осуженых	осудити
2	осудимся	осудитися
3	осудися	осудитися
1	осудитеся	осудитися
1	осудитися	осудитися
6	осудится	осудитися
1	осудитца	осудитися
2	осудихомся	осудитися
2	осудишися	осудитися
2	осудятся	осудитися
1	осуетихся	осуетитися
7	осуетишася	осуетитися
1	осужаа	осужати
1	осужааше	осужати
1	осужаеми	осужати
2	осужаемъ	осужати
1	осужаете	осужати
1	Осужаетъ	осужати
7	осужаетъ	осужати
4	осужаеть	осужати
1	осужаеши	осужати
3	осужай	осужати
2	осужайте	осужати
2	ОСУЖАТИ	осужати
17	осужати	осужати
2	осужаху	осужати
1	осужахъ	осужати
3	осужаше	осужати
1	осужают	осужати
1	осужають	осужати
2	осужающе	осужати
2	осужается	осужатися
1	осужаетца	осужатися
1	осужатися	осужатися
2	осужаются	осужатися
1	осуждааху	осуждати
1	осуждаетъ	осуждати
1	осуждайте	осуждати
11	осуждати	осуждати
1	осуждать	осуждати
2	осуждаютъ	осуждати
2	осуждающе	осуждати
1	осуждающим	осуждати
1	осуждаются	осуждатися
1	осушена	осушити
1	осушилъ	осушити
1	асыпаша	осыпати
5	осыпа	осыпати
1	осыпает	осыпати
2	осыпаетъ	осыпати
8	осыпал	осыпати
4	осыпали	осыпати
2	осыпало	осыпати
4	осыпалъ	осыпати
2	осыпан	осыпати
5	осыпаша	осыпати
5	осыпаше	осыпати
1	осыпая	осыпати
32	осыпи	осыпати
1	осыпалися	осыпатися
1	осыпалося	осыпатися
15	осыпался	осыпатися
1	осѣкаху	осѣкати
1	осѣкаючи	осѣкати
1	осѣлишася	осѣлитися
2	осеменит	осѣменити
1	осенева	осѣневати
1	осеневали	осѣневати
2	осеневати	осѣневати
1	осенюютъ	осѣневати
1	осене	осѣнити
1	осѣнен	осѣнити
1	Осѣни	осѣнити
7	осѣни	осѣнити
1	осѣнивша	осѣнити
1	осѣнивъ	осѣнити
5	осенил	осѣнити
4	осѣнил	осѣнити
1	осенилъ	осѣнити
2	осѣнилъ	осѣнити
3	осенит	осѣнити
1	осѣнит	осѣнити
3	осенити	осѣнити
1	осенитъ	осѣнити
1	осѣнитъ	осѣнити
1	осѣню	осѣнити
1	осѣняему	осѣняти
1	осеняет	осѣняти
1	осѣняета	осѣняти
6	осѣняетъ	осѣняти
1	осѣняеши	осѣняти
2	осенял	осѣняти
2	осѣнял	осѣняти
2	осеняста	осѣняти
1	осѣняста	осѣняти
1	осѣняше	осѣняти
2	осѣняютъ	осѣняти
3	осѣняюща	осѣняти
2	осеняюще	осѣняти
3	осѣняюще	осѣняти
2	осѣняющи	осѣняти
1	осеняющу	осѣняти
1	осѣняющь	осѣняти
3	осеняя	осѣняти
2	осѣняя	осѣняти
1	осиняющь	осѣняти
1	осѣняхуся	осѣнятися
1	осеняяся	осѣнятися
1	осѣтили	осѣтити
2	осѣтованы	осѣтовати
1	осекоша	осѣчи
1	осѣкше	осѣчи
3	осекъ	осѣчи
1	осѣчи	осѣчи
1	осѣчь	осѣчи
2	осѣклася	осѣчися
1	осеяла	осѣяти
1	осезати	осязати
1	осѣзающе	осязати
1	осяжет	осязати
1	осяжетъ	осязати
2	осяжеши	осязати
1	осяжите	осязати
1	осяжуть	осязати
3	осяза	осязати
1	осязаа	осязати
1	осязав	осязати
1	осязавшы	осязати
2	осязавъ	осязати
1	осязаемоу	осязати
1	осязает	осязати
1	осязаетъ	осязати
1	осязаеш	осязати
1	осязаеши	осязати
1	Осязайте	осязати
2	осязал	осязати
1	осязалъ	осязати
1	осязаста	осязати
10	осязати	осязати
1	осязахъ	осязати
3	осязаша	осязати
2	осязаше	осязати
1	осязаю	осязати
1	осязают	осязати
2	осязающе	осязати
1	осязающимъ	осязати
4	осязая	осязати
1	осязается	осязатися
1	осязашеся	осязатися
1	осязуя	осязовати
2	отабарилися	отабаритися
2	отарханити	отарханити
1	отъарывать	отарывати
1	отая	отаяти
1	отаятъ	отаяти
1	отбиваеш	отбивати
4	отбивали	отбивати
1	отбивати	отбивати
4	отбивать	отбивати
2	отбиваху	отбивати
2	отбивают	отбивати
2	отбиваютъ	отбивати
1	отбивая	отбивати
1	отбиваися	отбиватися
2	отбиваютца	отбиватися
1	отбиваясь	отбиватися
2	отбирай	отбирати
1	отбираны	отбирати
2	отбирать	отбирати
2	отби	отбити
1	отбив	отбити
2	отбивше	отбити
1	отбивши	отбити
1	отбиени	отбити
7	отбил	отбити
1	ѡтбил	отбити
44	отбили	отбити
1	ѡтбили	отбити
1	отбилъ	отбити
2	отбити	отбити
1	отбитъ	отбити
7	отбить	отбити
22	отбиша	отбити
1	отобьютъ	отбити
1	отъбивше	отбити
2	отбивъся	отбитися
10	отбилися	отбитися
4	отбился	отбитися
1	отбилъся	отбитися
6	отбися	отбитися
2	отбитися	отбитися
1	отбится	отбитися
10	отбишася	отбитися
2	отбишяся	отбитися
1	отбьемся	отбитися
1	отбьемъся	отбитися
1	отобьемся	отбитися
1	отобьемъся	отбитися
1	отобьются	отбитися
1	отобьютъся	отбитися
1	отъбися	отбитися
1	отъбишася	отбитися
1	отболелся	отболѣтися
1	отбравъ	отбрати
2	отбывай	отбывати
2	отбывать	отбывати
1	отбываютъ	отбывати
1	отбывая	отбывати
1	отбывающеся	отбыватися
1	отбудеши	отбыти
2	отбыв	отбыти
1	отбывъ	отбыти
3	отбыл	отбыти
17	отбыли	отбыти
6	отбылъ	отбыти
9	отбыти	отбыти
39	отбыть	отбыти
1	отбегает	отбѣгати
1	отбѣгаетъ	отбѣгати
1	отбѣгаеши	отбѣгати
1	отбѣгайте	отбѣгати
1	отбегал	отбѣгати
6	отбѣгати	отбѣгати
2	отбѣгаху	отбѣгати
5	отбѣгаше	отбѣгати
2	отбѣгают	отбѣгати
1	отбѣгаютъ	отбѣгати
2	отбѣгающе	отбѣгати
1	отбѣгающеи	отбѣгати
1	отбѣгающих	отбѣгати
1	отбегая	отбѣгати
2	отбѣгая	отбѣгати
1	отбежав	отбѣжати
1	отбѣжав	отбѣжати
1	отбежавши	отбѣжати
1	отбежавъ	отбѣжати
1	отбежал	отбѣжати
1	отбѣжал	отбѣжати
3	отбежали	отбѣжати
2	отбѣжали	отбѣжати
1	отбежало	отбѣжати
2	отбѣжало	отбѣжати
3	отбежати	отбѣжати
2	отбѣжати	отбѣжати
1	отбѣжатъ	отбѣжати
1	отбежахом	отбѣжати
1	отбежаша	отбѣжати
6	отбѣжаша	отбѣжати
1	отбеже	отбѣжати
14	отбѣже	отбѣжати
2	отбежит	отбѣжати
1	отбѣжитъ	отбѣжати
1	отбежить	отбѣжати
2	отбѣжить	отбѣжати
1	отбѣжыть	отбѣжати
1	отбежю	отбѣжати
1	Отобѣжати	отбѣжати
5	отобѣжати	отбѣжати
3	отъбѣгоша	отбѣжати
1	отъбѣжаша	отбѣжати
1	отъбѣже	отбѣжати
1	отбѣливало	отбѣливати
1	отбѣлилъ	отбѣлити
1	отбѣгла	отбѣчи
1	отбѣгнет	отбѣчи
1	отбѣгнувъшу	отбѣчи
1	отбѣгнут	отбѣчи
1	отбѣгнути	отбѣчи
1	отбегох	отбѣчи
1	отбѣгохом	отбѣчи
14	отбегоша	отбѣчи
28	отбѣгоша	отбѣчи
2	отбѣгошя	отбѣчи
1	отбегут	отбѣчи
2	отбѣгша	отбѣчи
1	отбѣгшая	отбѣчи
1	отбегше	отбѣчи
1	отбѣгшемъ	отбѣчи
1	отбѣгшимъ	отбѣчи
1	отбѣгших	отбѣчи
1	отбегшия	отбѣчи
1	отбѣгшия	отбѣчи
3	отбѣгъ	отбѣчи
3	отбежа	отбѣчи
7	отбѣжа	отбѣчи
1	отваживали	отваживати
1	отваживалъ	отваживати
1	отваживати	отваживати
1	отвалена	отвалити
1	отваленный	отвалити
1	отвалены	отвалити
1	отвали	отвалити
2	отвалилъ	отвалити
1	отвалилася	отвалитися
1	отвалилося	отвалитися
2	отвалился	отвалитися
2	отвалишася	отвалитися
1	отвариваную	отваривати
1	отваривъ	отварити
3	отвез	отвезти
5	отвезен	отвезти
1	отвезена	отвезти
1	отвезенну	отвезти
14	отвезено	отвезти
2	отвезенъ	отвезти
1	отвезены	отвезти
1	отвезетъ	отвезти
1	отвезеши	отвезти
3	отвезла	отвезти
12	отвезли	отвезти
19	отвезоша	отвезти
20	отвезти	отвезти
6	отвезть	отвезти
2	отвезут	отвезти
1	отвезутъ	отвезти
1	отвезши	отвезти
8	отвезъ	отвезти
1	отвестя	отвезти
1	отвесъ	отвезти
1	отвезеся	отвезтися
1	отвергати	отвергати
1	отвергаше	отвергати
1	отвергается	отвергатися
1	отверзаемая	отверзати
1	отверзаемъ	отверзати
2	отверзает	отверзати
3	отверзаетъ	отверзати
1	отверзай	отверзати
1	Отверзайте	отверзати
3	отверзати	отверзати
1	отверзаху	отверзати
2	отверзают	отверзати
1	отверзаютъ	отверзати
1	отверзающи	отверзати
3	отверзая	отверзати
3	отвръзаа	отверзати
1	отвръзает	отверзати
1	отвръзаше	отверзати
3	отверзается	отверзатися
2	отверзахуся	отверзатися
3	отверзашеся	отверзатися
1	отверзающеся	отверзатися
1	отвръзается	отверзатися
1	отвернувъ	отвернути
1	отвернул	отвернути
1	отвернулъ	отвернути
1	отвернулся	отвернутися
4	Отверзе	отверсти
24	отверзе	отверсти
1	Отверземъ	отверсти
1	отверземь	отверсти
1	отверзенѣ	отверсти
2	отверзени	отверсти
1	отверзенных	отверсти
1	отверзенъ	отверсти
1	отверзеныима	отверсти
2	отверзет	отверсти
2	отверзете	отверсти
2	отверзетъ	отверсти
1	отверзеши	отверсти
6	Отверзи	отверсти
21	отверзи	отверсти
1	отвѣрзи	отверсти
6	отверзите	отверсти
1	отверзло	отверсти
1	отверзлъ	отверсти
1	отверзох	отверсти
7	отверзоша	отверсти
1	Отверзу	отверсти
5	отверзу	отверсти
1	отверзутъ	отверсти
1	отверзша	отверсти
1	Отверзше	отверсти
3	отверзше	отверсти
1	отверзши	отверсти
1	отверзшиа	отверсти
1	отверзшу	отверсти
10	отверзъ	отверсти
1	отверзъсти	отверсти
2	Отверзъше	отверсти
4	отверзъше	отверсти
1	отверзъшим	отверсти
1	отверзь	отверсти
3	отверсти	отверсти
1	отверъзъ	отверсти
1	отверьзе	отверсти
1	отврести	отверсти
4	отвръзе	отверсти
1	отвръзени	отверсти
1	отвръзет	отверсти
1	отвръзеши	отверсти
1	отвръзи	отверсти
1	отвръзите	отверсти
1	Отвръзите	отверсти
1	отвръзоша	отверсти
2	отвръзу	отверсти
1	отвръзша	отверсти
1	отвръзши	отверсти
1	отвръзшу	отверсти
2	отвръзъ	отверсти
1	отвръсты	отверсти
2	отврьзе	отверсти
1	Отврьзете	отверсти
1	Отврьзѣте	отверсти
1	Отврьзите	отверсти
2	отврьсти	отверсти
12	отверзеся	отверстися
1	отвѣрзеся	отверстися
1	отверзетася	отверстися
3	отверзется	отверстися
7	отверзостася	отверстися
1	отверзостеся	отверстися
22	отверзошася	отверстися
1	отверзутся	отверстися
1	отверзутца	отверстися
1	отверзуться	отверстися
1	отверзъшимся	отверстися
1	отверзъшуся	отверстися
1	отверъзеся	отверстися
2	отвръзетася	отверстися
1	Отвръзися	отверстися
1	отвръзостася	отверстися
1	отвръзошася	отверстися
1	отвръзошяся	отверстися
1	отвръзъшимся	отверстися
3	отврьзется	отверстися
1	отврьзостася	отверстися
1	отврьзошася	отверстися
1	отъверзостася	отверстися
2	отъверзошася	отверстися
1	отъверьгуся	отверстися
1	отвертываетца	отвертыватися
1	отвертя	отвертѣти
1	отверться	отвертѣтися
24	отведе	отвести
2	Отведем	отвести
15	отведем	отвести
4	отведемъ	отвести
6	отведен	отвести
7	отведена	отвести
4	отведени	отвести
9	отведено	отвести
10	отведенъ	отвести
9	отведены	отвести
7	отведет	отвести
3	ѡтведет	отвести
2	отведете	отвести
4	отведетъ	отвести
1	отведеши	отвести
2	отведешь	отвести
1	отвѣди	отвести
1	отведите	отвести
2	Отведите	отвести
32	отведоша	отвести
2	отвѣдоша	отвести
1	отведу	отвести
5	отведут	отвести
3	отведутъ	отвести
1	отведуть	отвести
1	отведше	отвести
2	отведши	отвести
4	отвезе	отвести
47	отвел	отвести
1	отвела	отвести
1	Отвели	отвести
47	отвели	отвести
2	ѡтвели	отвести
1	Отвелъ	отвести
12	отвелъ	отвести
127	отвести	отвести
1	ѡтвести	отвести
1	отвѣсти	отвести
14	отвесть	отвести
1	отвѣсть	отвести
1	отъведе	отвести
1	отведется	отвестися
1	отведошася	отвестися
1	отвестися	отвестися
1	отвивающе	отвивати
2	отвлачаху	отвлачати
1	отвлача	отвлачити
1	отвлекает	отвлѣкати
1	отвлек	отвлѣчи
2	отвлече	отвлѣчи
2	отвлещи	отвлѣчи
1	Отвлѣщи	отвлѣчи
1	отвадил	отводити
1	отводи	отводити
6	отводил	отводити
1	ѡтводил	отводити
10	отводили	отводити
1	Отводилъ	отводити
4	отводилъ	отводити
1	отводим	отводити
1	отводими	отводити
1	отводимъ	отводити
8	отводит	отводити
1	отводите	отводити
22	отводити	отводити
4	отводитъ	отводити
15	отводить	отводити
2	отводишь	отводити
9	отводя	отводити
5	отводят	отводити
2	отводятъ	отводити
1	отводять	отводити
1	отводяше	отводити
1	отводящи	отводити
1	отвождаше	отводити
1	отъводити	отводити
1	отводитися	отводитися
1	отвожааху	отвожати
2	отвожаху	отвожати
5	отвозили	отвозити
3	Отвозилъ	отвозити
8	отвозилъ	отвозити
6	отвозити	отвозити
4	отвозить	отвозити
1	отвозя	отвозити
7	отвозят	отвозити
9	отвозятъ	отвозити
2	отволокли	отволочи
1	отволочаше	отволочи
1	отволочи	отволочи
1	отволочили	отволочити
1	отворают	отворати
1	отварачивай	отворачивати
1	отворачеваеш	отворачивати
1	отворачивали	отворачивати
2	отворачиваной	отворачивати
1	отворочивають	отворачивати
1	ѡтварѧть	отворити
1	отворен	отворити
1	отворени	отворити
1	отворенныа	отворити
1	отворено	отворити
1	отвореном	отворити
1	отвореномъ	отворити
1	отворену	отворити
4	отворены	отворити
1	отвореным	отворити
1	отворень	отворити
1	Отвори	отворити
11	отвори	отворити
2	Отворив	отворити
6	отворивше	отворити
4	отворивши	отворити
1	отворивъ	отворити
5	отворил	отворити
1	отворила	отворити
8	отворили	отворити
2	отворилъ	отворити
2	отворим	отворити
2	отворими	отворити
2	отворимъ	отворити
1	Отворите	отворити
10	отворите	отворити
1	отворитѣ	отворити
13	отворити	отворити
2	отворить	отворити
1	Отвориша	отворити
46	отвориша	отворити
2	отворишя	отворити
5	отворю	отворити
1	отворя	отворити
3	отворят	отворити
2	отворятъ	отворити
1	отворять	отворити
1	отворящему	отворити
4	отворяют	отворити
1	оттворени	отворити
1	оттворенъ	отворити
1	оттвори	отворити
2	оттворим	отворити
1	оттворите	отворити
